wl,n
0.043124935,0.76714531
0.043503224,0.77405719
0.043888208,0.78203301
0.044280067,0.79266699
0.044678986,0.80582265
0.045085159,0.81877314
0.045498784,0.83045092
0.045920069,0.84505089
0.046349229,0.8613787
0.046786486,0.87484946
0.047232071,0.88850779
0.047686226,0.90258877
0.048149199,0.9160936
0.04862125,0.92844472
0.049102648,0.94128789
0.049593675,0.95482282
0.050094621,0.96802088
0.050605791,0.97995771
0.0511275,0.99180111
0.051660078,1.0052054
0.052203868,1.0177571
0.052759229,1.02782
0.053326532,1.035982
0.053906168,1.0455642
0.054498544,1.0553151
0.055104083,1.0642284
0.05572323,1.0724635
0.056356449,1.0797965
0.057004224,1.0870475
0.057667064,1.093337
0.0583455,1.0995315
0.059040089,1.1045457
0.059751416,1.106542
0.060480091,1.107993
0.061226759,1.1083487
0.061992094,1.106279
0.062776804,1.1033496
0.063581635,1.1013502
0.06440737,1.1009663
0.065254835,1.0949366
0.0661249,1.0846857
0.06701848,1.0774526
0.067936541,1.0755173
0.068880104,1.0730772
0.070222127,1.058204
0.071617483,1.0366878
0.073069417,1.0100899
0.074577717,0.97828623
0.075142569,0.96691548
0.075716274,0.95527217
0.07629829,0.93931528
0.076889943,0.91954609
0.07749094,0.89869024
0.078101309,0.8789945
0.078721069,0.85935246
0.079350845,0.84073911
0.079990005,0.82492145
0.080641066,0.80939567
0.081302173,0.7952026
0.081974968,0.78007714
0.082657723,0.7633192
0.083352507,0.74769781
0.084058729,0.73625582
0.084777368,0.72492532
0.085509344,0.71125262
0.08625029,0.699402
0.087006997,0.6871149
0.087776727,0.67318318
0.08856045,0.65744346
0.089358553,0.65003678
0.090170712,0.65118222
0.090997969,0.65264846
0.094465006,0.66502805
0.099187985,0.69344157
0.101212077,0.69963625
0.103320587,0.68432957
0.105518278,0.6921389
0.107813556,0.72710856
0.110206991,0.75118544
0.112711873,0.77212064
0.11533327,0.79233802
0.118079279,0.81261525
0.120958767,0.83333064
0.123983072,0.85471045
0.127162004,0.87686931
0.130508737,0.89991278
0.134037104,0.92394658
0.137758984,0.94899195
0.141695145,0.97512071
0.145862737,1.002389
0.150283372,1.0308544
0.154979382,1.0605667
0.159978565,1.0915694
0.165311919,1.1239226
0.171011469,1.1576913
0.177119357,1.1929987
0.183679516,1.2300029
0.190744346,1.2690821
0.198373906,1.3113567
0.206638625,1.3595125

